Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,973",Sherman's Way,"$13,282","$13,282",100%,-,-
"1,974",Sword of the Stranger 2009 Re-release,"$13,270",-,-,"$13,270",100%
"1,975",Franklin and the Turtle Lake Treasure 2009 Re-release,"$13,038",-,-,"$13,038",100%
"1,976",Betty Blue 2009 Director's Cut,"$13,029","$13,029",100%,-,-
"1,977",Reich des Bösen,"$13,012",-,-,"$13,012",100%
"1,978",A Beautiful Voyage,"$13,002",-,-,"$13,002",100%
"1,979",Soundless Wind Chime,"$12,922",-,-,"$12,922",100%
"1,980",Di me cosa ne sai,"$12,884",-,-,"$12,884",100%
"1,981",Lost Persons Area,"$12,860",-,-,"$12,860",100%
"1,982",Orada,"$12,858",-,-,"$12,858",100%
"1,983",The Art of Being Straight,"$12,831","$12,831",100%,-,-
"1,984",Running on Empty 2009 Re-release,"$12,825",-,-,"$12,825",100%
"1,985",Borders 2009 Re-release,"$12,734",-,-,"$12,734",100%
"1,986",One Step More to the Sea,"$12,704",-,-,"$12,704",100%
"1,987",Fish Story,"$12,640",-,-,"$12,640",100%
"1,988",L'année suivante,"$12,627",-,-,"$12,627",100%
"1,989",Sita Sings the Blues,"$12,619",-,-,"$12,619",100%
"1,990",Conversations with God 2009 Re-release,"$12,514",-,-,"$12,514",100%
"1,991",Saawariya 2009 Re-release,"$12,511",-,-,"$12,511",100%
"1,992",Paulo Gracindo - O Bem Amado,"$12,450",-,-,"$12,450",100%
"1,993",Fire at My Heart 2009 Re-release,"$12,419",-,-,"$12,419",100%
"1,994",Triangle 2009 Re-release,"$12,320",-,-,"$12,320",100%
"1,995",Cooking History,"$12,313",-,-,"$12,313",100%
"1,996",Egon & Dönci 2009 Re-release,"$12,270",-,-,"$12,270",100%
"1,997",Gurbet - In der Fremde,"$12,241",-,-,"$12,241",100%
"1,998",Mutum 2009 Re-release,"$12,125",-,-,"$12,125",100%
"1,999",Noktet Rogoa,"$12,106",-,-,"$12,106",100%
"2,000",Sex Positive,"$12,069","$12,069",100%,-,-
"2,001",Mònica del Raval,"$11,893",-,-,"$11,893",100%
"2,002",The Marriage of Figaro,"$11,872",-,-,"$11,872",100%
"2,003",Lokas 2009 Re-release,"$11,867",-,-,"$11,867",100%
"2,004",Perfect moment - L'aventure continue,"$11,791",-,-,"$11,791",100%
"2,005",Faintheart,"$11,753",-,-,"$11,753",100%
"2,006",One Peace at a Time,"$11,698","$11,698",100%,-,-
"2,007",Una cierta verdad,"$11,660",-,-,"$11,660",100%
"2,008",Le temps des amoureuses,"$11,659",-,-,"$11,659",100%
"2,009",Últimos testigos,"$11,612",-,-,"$11,612",100%
"2,010",Peter and Vandy,"$11,495","$11,495",100%,-,-
"2,011",A Time to Love and a Time to Die,"$11,431",-,-,"$11,431",100%
"2,012",The Scout,"$11,424",-,-,"$11,424",100%
"2,013",Taxidermia 2009 Re-release,"$11,408","$11,408",100%,-,-
"2,014",I Address the Water,"$11,391",-,-,"$11,391",100%
"2,015",Hollywood contra Franco,"$11,361",-,-,"$11,361",100%
"2,016",Children of Glory 2009 Re-release,"$11,346",-,-,"$11,346",100%
"2,017",From Russia with Love 2009 Re-release,"$11,281",-,-,"$11,281",100%
"2,018",Dawn of the World,"$11,269",-,-,"$11,269",100%
"2,019",Looking for Palladin,"$11,268","$11,268",100%,-,-
"2,020",Thee,"$11,184",-,-,"$11,184",100%
"2,021",White Palms 2009 Re-release,"$11,182",-,-,"$11,182",100%
"2,022",1962,"$11,169",-,-,"$11,169",100%
"2,023",Wingless,"$11,169",-,-,"$11,169",100%
"2,024",The Mystery of Morphus,"$11,124",-,-,"$11,124",100%
"2,025",Prey 2009 Re-release,"$10,977",-,-,"$10,977",100%
"2,026",Visitors,"$10,864",-,-,"$10,864",100%
"2,027",The Salt of Life,"$10,817",-,-,"$10,817",100%
"2,028",La Russie D'andrei Konchalovsky,"$10,772",-,-,"$10,772",100%
"2,029",Ah! La libido,"$10,757",-,-,"$10,757",100%
"2,030",Sangre del Pacífico,"$10,750",-,-,"$10,750",100%
"2,031",Sois sage,"$10,735",-,-,"$10,735",100%
"2,032",Paris When It Sizzles,"$10,721",-,-,"$10,721",100%
"2,033",Changes in the Village,"$10,716",-,-,"$10,716",100%
"2,034",The Metropolitan Opera HD Live: Gluck: Orfeo ed Euridice,"$10,697",-,-,"$10,697",100%
"2,035",Kamasutra Nights,"$10,686",-,-,"$10,686",100%
"2,036",Melodrama Habibi 2009 Re-release,"$10,655",-,-,"$10,655",100%
"2,037",Optical Illusions,"$10,591",-,-,"$10,591",100%
"2,038",Vacation,"$10,567",-,-,"$10,567",100%
"2,039",My Heart Is Not Broken Yet,"$10,553",-,-,"$10,553",100%
"2,040",Occupe-toi d'Amélie..!,"$10,499",-,-,"$10,499",100%
"2,041",Licao De Amor,"$10,453",-,-,"$10,453",100%
"2,042",Semaan Bil Day'ia,"$10,410",-,-,"$10,410",100%
"2,043",Balls Out: Gary the Tennis Coach,"$10,303",-,-,"$10,303",100%
"2,044",Vanished Empire 2009 Re-release,"$10,289","$10,289",100%,-,-
"2,045",Eugen Onegin,"$10,198",-,-,"$10,198",100%
"2,046",A Family Secret 2009 Re-release,"$10,147",-,-,"$10,147",100%
"2,047",Knitting,"$10,144",-,-,"$10,144",100%
"2,048",Pájaros muertos,"$10,125",-,-,"$10,125",100%
"2,049",Giovanna's Father 2009 Re-release,"$10,109",-,-,"$10,109",100%
"2,050",Unstable Fables: The Goldilocks and the 3 Bears Show,"$10,080",-,-,"$10,080",100%
"2,051",Perumal,"$10,079",-,-,"$10,079",100%
"2,052",Help Gone Mad,"$10,063",-,-,"$10,063",100%
"2,053",Havar,"$10,054",-,-,"$10,054",100%
"2,054",One Out of 8,"$10,052",-,-,"$10,052",100%
"2,055","Amour, sexe et mobylette","$9,976",-,-,"$9,976",100%
"2,056",Act of God,"$9,955","$9,955",100%,-,-
"2,057",Fix,"$9,890","$9,890",100%,-,-
"2,058",The River Within,"$9,811","$9,811",100%,-,-
"2,059","That's It, That's All.","$9,777",-,-,"$9,777",100%
"2,060",Wide Open Spaces,"$9,674",-,-,"$9,674",100%
"2,061",Late Bloomers 2009 Re-release,"$9,562",-,-,"$9,562",100%
"2,062",The Bedside Detective 2009 Re-release,"$9,549",-,-,"$9,549",100%
"2,063",À l'est de moi,"$9,478",-,-,"$9,478",100%
"2,064",Felix and Lola,"$9,475",-,-,"$9,475",100%
"2,065",Zay el naharda,"$9,463",-,-,"$9,463",100%
"2,066",They Killed Sister Dorothy,"$9,452",-,-,"$9,452",100%
"2,067",The Boston Strangler,"$9,439",-,-,"$9,439",100%
"2,068",Fragments of Conversations with Jean-Luc Godard,"$9,334",-,-,"$9,334",100%
"2,069",Conversations with Other Women 2009 Re-release,"$9,289",-,-,"$9,289",100%
"2,070",Shevernatze un ángel corrupto,"$9,285",-,-,"$9,285",100%
"2,071",Robert Blecker Wants Me Dead,"$9,166","$9,166",100%,-,-
"2,072",Dark Frontier,"$9,152",-,-,"$9,152",100%
"2,073",Ninja Masters,"$9,145",-,-,"$9,145",100%
"2,074",Coffin Rock,"$9,078",-,-,"$9,078",100%
"2,075",Gibellina - Il terremoto,"$9,076",-,-,"$9,076",100%
"2,076",The Janky Promoters,"$9,069","$9,069",100%,-,-
"2,077",Tau chut,"$9,052",-,-,"$9,052",100%
"2,078",2009 Cine-Vacances Seoul,"$9,033",-,-,"$9,033",100%
"2,079",My Brother's Wedding 2009 Re-release,"$8,980",-,-,"$8,980",100%
"2,080",Intimate Headshot,"$8,917",-,-,"$8,917",100%
"2,081",Ghost Mother 2009 Re-release,"$8,866",-,-,"$8,866",100%
"2,082",G Comme Godard,"$8,855",-,-,"$8,855",100%
"2,083",Il solitario,"$8,799",-,-,"$8,799",100%
"2,084",The Seventh Heaven,"$8,749",-,-,"$8,749",100%
"2,085",The Voyage That Shook the World,"$8,708",-,-,"$8,708",100%
"2,086",Cake 2009 Re-release,"$8,648",-,-,"$8,648",100%
"2,087",Two Women,"$8,565",-,-,"$8,565",100%
"2,088",A Beautiful Life,"$8,503",-,-,"$8,503",100%
"2,089",Toto Who Lived Twice,"$8,478",-,-,"$8,478",100%
"2,090",Blind Date,"$8,449","$8,449",100%,-,-
"2,091",The Canterbury Tales,"$8,368",-,-,"$8,368",100%
"2,092",Skoro vesna,"$8,357",-,-,"$8,357",100%
"2,093",Winter of Frozen Dreams,"$8,321","$8,321",100%,-,-
"2,094",Grace,"$8,297","$8,297",100%,-,-
"2,095",Yonkers Joe,"$8,286","$8,286",100%,-,-
"2,096",Talentime,"$8,269",-,-,"$8,269",100%
"2,097",Lake Mungo,"$8,128",-,-,"$8,128",100%
"2,098",Loren Cass,"$8,125","$8,125",100%,-,-
"2,099",Master of the Epic: David Lean Retrospective,"$8,115",-,-,"$8,115",100%
"2,100",What Do You Do?,"$8,080",-,-,"$8,080",100%
"2,101",Spinning Into Butter,"$8,064","$8,064",100%,-,-
"2,102",I Sell the Dead,"$8,050","$8,050",100%,-,-
"2,103",Reunion,"$8,030","$8,030",100%,-,-
"2,104",Stella's oorlog,"$8,027",-,-,"$8,027",100%
"2,105",Eleven Minutes,"$7,986","$7,986",100%,-,-
"2,106",Mary Poppins 2009 Re-release,"$7,876",-,-,"$7,876",100%
"2,107",The Cake Eaters,"$7,820",-,-,"$7,820",100%
"2,108",Secret Journey 2009 Re-release,"$7,811",-,-,"$7,811",100%
"2,109",Aliker,"$7,759",-,-,"$7,759",100%
"2,110",Newtonin Moondram Vidhi,"$7,634",-,-,"$7,634",100%
"2,111",Jazz in the Diamond District,"$7,634","$7,634",100%,-,-
"2,112",Rajathi Raja,"$7,629",-,-,"$7,629",100%
"2,113",Llamando a un ángel 2009 Re-release,"$7,489",-,-,"$7,489",100%
"2,114",Am I Black Enough for You,"$7,434",-,-,"$7,434",100%
"2,115",The Visitor,"$7,409",-,-,"$7,409",100%
"2,116",Les 16 de Basse-Pointe,"$7,381",-,-,"$7,381",100%
"2,117",Prime Mover,"$7,366",-,-,"$7,366",100%
"2,118",Can Go Through Skin,"$7,359",-,-,"$7,359",100%
"2,119",Velký respekt,"$7,358",-,-,"$7,358",100%
"2,120",Nunca estuviste tan adorable,"$7,299",-,-,"$7,299",100%
"2,121",Bloody Mondays & Strawberry Pies,"$7,227",-,-,"$7,227",100%
"2,122",Objectified,"$7,185",-,-,"$7,185",100%
"2,123",Ali'nin sekiz günü 2009 Re-release,"$7,171",-,-,"$7,171",100%
"2,124",Disengagement 2009 Re-release,"$6,950",-,-,"$6,950",100%
"2,125",Kommunalka,"$6,935",-,-,"$6,935",100%
"2,126",Holy Money,"$6,924",-,-,"$6,924",100%
"2,127",Sweet Mud 2009 Re-release,"$6,916",-,-,"$6,916",100%
"2,128",Teurikseu,"$6,826",-,-,"$6,826",100%
"2,129",Hand of the Headless Man,"$6,795",-,-,"$6,795",100%
"2,130",The Paradine Case 2009 Re-release,"$6,789",-,-,"$6,789",100%
"2,131",Blind Mountain 2009 Re-release,"$6,732",-,-,"$6,732",100%
"2,132",Cocaine Cowboys 2009 Re-release,"$6,731",-,-,"$6,731",100%
"2,133",Widescreen Movie Special,"$6,712",-,-,"$6,712",100%
"2,134",The Goat,"$6,668",-,-,"$6,668",100%
"2,135",United Red Army,"$6,659",-,-,"$6,659",100%
"2,136",Modhi Vilayadu,"$6,653",-,-,"$6,653",100%
"2,137",Al Wa3ed,"$6,629",-,-,"$6,629",100%
"2,138",Boobheads,"$6,570",-,-,"$6,570",100%
"2,139",Pretty Ugly People,"$6,537","$6,537",100%,-,-
"2,140",Za vedno,"$6,526",-,-,"$6,526",100%
"2,141",Where Is Ronny...,"$6,524",-,-,"$6,524",100%
"2,142",Veneno Cura,"$6,496",-,-,"$6,496",100%
"2,143",Rodney,"$6,423",-,-,"$6,423",100%
"2,144",A Tiger in Bed,"$6,400",-,-,"$6,400",100%
"2,145",En film om Olle Ljungström,"$6,334",-,-,"$6,334",100%
"2,146",El inutil,"$6,233",-,-,"$6,233",100%
"2,147",Achchamundu! Achchamundu!,"$6,216",-,-,"$6,216",100%
"2,148",Vooruzhennoe soprotivlenie,"$6,139",-,-,"$6,139",100%
"2,149",Grandmother's Flower,"$6,104",-,-,"$6,104",100%
"2,150",Healing the Past,"$6,059",-,-,"$6,059",100%
"2,151","Manuel de Falla, músico de dos mundos","$6,045",-,-,"$6,045",100%
"2,152",Impotenti esistenziali,"$6,024",-,-,"$6,024",100%
"2,153",A New American Century,"$6,001",-,-,"$6,001",100%
"2,154",The Bride & The Grooms,"$5,995","$5,995",100%,-,-
"2,155",The Dress,"$5,948",-,-,"$5,948",100%
"2,156",Waiting for Dublin,"$5,925","$5,925",100%,-,-
"2,157",The Time Machine,"$5,902",-,-,"$5,902",100%
"2,158","Haroldo Conti, homo viator","$5,899",-,-,"$5,899",100%
"2,159","Idomeneo, re di Creta: Wolfgang Amadeus Mozart","$5,844",-,-,"$5,844",100%
"2,160",Lemonade,"$5,840",-,-,"$5,840",100%
"2,161",La mala,"$5,780",-,-,"$5,780",100%
"2,162",The Monsters,"$5,743",-,-,"$5,743",100%
"2,163",Soi Cowboy,"$5,737",-,-,"$5,737",100%
"2,164",Marilyn Hotchkiss' Ballroom Dancing & Charm School 2009 Re-release,"$5,732",-,-,"$5,732",100%
"2,165",Spartacus 2009 Re-release,"$5,701",-,-,"$5,701",100%
"2,166",Hong Sang Soo Film Festival: A Tale of the Cinema,"$5,695",-,-,"$5,695",100%
"2,167",Indihira Vizha,"$5,683",-,-,"$5,683",100%
"2,168",The Breath of the Soul,"$5,676",-,-,"$5,676",100%
"2,169",The Violettes,"$5,631",-,-,"$5,631",100%
"2,170",Film Noir 2009 Re-release,"$5,604",-,-,"$5,604",100%
"2,171",Sumpa,"$5,592",-,-,"$5,592",100%
"2,172",The Other Irene,"$5,590",-,-,"$5,590",100%
"2,173",Modern French Comedies,"$5,567",-,-,"$5,567",100%
"2,174",Gogol Bordello Non-Stop,"$5,532","$5,532",100%,-,-
"2,175",Rétrospective Luis Buñuel : La Liberté Est Un Fantôme,"$5,530",-,-,"$5,530",100%
"2,176",Kiss of Life 2009 Re-release,"$5,483",-,-,"$5,483",100%
"2,177",Checkpoint Rock: Songs from Palestine,"$5,430",-,-,"$5,430",100%
"2,178",Cinema Digital Seoul 2009,"$5,421",-,-,"$5,421",100%
"2,179",Íntimos y extraños. 3 historias y 1/2,"$5,402",-,-,"$5,402",100%
"2,180",Kafû o machiwabite,"$5,366",-,-,"$5,366",100%
"2,181",Gruber's Journey,"$5,362",-,-,"$5,362",100%
"2,182",La mañana siguiente,"$5,334",-,-,"$5,334",100%
"2,183",Sayad Al Yammam,"$5,321",-,-,"$5,321",100%
"2,184",Crossing Dates,"$5,237",-,-,"$5,237",100%
"2,185",Deadline - U.S.A.,"$5,228",-,-,"$5,228",100%
"2,186",Apni Boli Apna Des,"$5,168",-,-,"$5,168",100%
"2,187",The Strip,"$5,107","$5,107",100%,-,-
"2,188",Hollywood Classic Special,"$5,038",-,-,"$5,038",100%
"2,189",Glamorous Youth,"$5,031",-,-,"$5,031",100%
"2,190",Obrechyonnye na voynu,"$5,018",-,-,"$5,018",100%
"2,191",Le meilleur du polar,"$4,993",-,-,"$4,993",100%
"2,192",3xFTM,"$4,983",-,-,"$4,983",100%
"2,193",A Well Paid Walk,"$4,965",-,-,"$4,965",100%
"2,194",Pametnice,"$4,961",-,-,"$4,961",100%
"2,195",Rimini,"$4,957",-,-,"$4,957",100%
"2,196",Basket Case,"$4,957",-,-,"$4,957",100%
"2,197",Bionicle: The Legend Reborn,"$4,883",-,-,"$4,883",100%
"2,198",The Burning Season,"$4,876",-,-,"$4,876",100%
"2,199",The Ambulance,"$4,872",-,-,"$4,872",100%
"2,200",Rukino Visconti,"$4,849",-,-,"$4,849",100%
"2,201",Kung Fu Tootsie 2009 Re-release,"$4,830",-,-,"$4,830",100%
"2,202",Contratempo,"$4,805",-,-,"$4,805",100%
"2,203",Nouvelle lune,"$4,797",-,-,"$4,797",100%
"2,204",Il tocco,"$4,778",-,-,"$4,778",100%
"2,205",Colorado Territory,"$4,755",-,-,"$4,755",100%
"2,206",The Last Continent,"$4,725",-,-,"$4,725",100%
"2,207",The Death Factory Bloodletting,"$4,638","$4,638",100%,-,-
"2,208",Lolita,"$4,631",-,-,"$4,631",100%
"2,209",Greetings from the Woods,"$4,626",-,-,"$4,626",100%
"2,210",2009 Wonderful Hearts Concert,"$4,597",-,-,"$4,597",100%
"2,211",Little Foxes 2009 Re-release,"$4,583",-,-,"$4,583",100%
"2,212",Unwanted Witness,"$4,578",-,-,"$4,578",100%
"2,213",Public Enemy 3 2009 Re-release,"$4,565",-,-,"$4,565",100%
"2,214",Where Is the Friend's House?,"$4,546",-,-,"$4,546",100%
"2,215",Mad Sad & Bad,"$4,507",-,-,"$4,507",100%
"2,216",Citizen Havel Is Rolling the Empty Barrels,"$4,487",-,-,"$4,487",100%
"2,217",Battle in Heaven 2009 Re-release,"$4,476",-,-,"$4,476",100%
"2,218",Charles Dickens's England,"$4,454",-,-,"$4,454",100%
"2,219",The Ministers,"$4,447","$4,447",100%,-,-
"2,220",Waiting for a Widow,"$4,435",-,-,"$4,435",100%
"2,221",Màscares,"$4,393",-,-,"$4,393",100%
"2,222",The '80s,"$4,388",-,-,"$4,388",100%
"2,223",Escape from Alcatraz 2009 Re-release,"$4,381",-,-,"$4,381",100%
"2,224",Big Women,"$4,318",-,-,"$4,318",100%
"2,225",That Day,"$4,311",-,-,"$4,311",100%
"2,226",Gone Shopping,"$4,265",-,-,"$4,265",100%
"2,227",Notes Towards an African Orestes,"$4,256",-,-,"$4,256",100%
"2,228",Corked,"$4,254","$4,254",100%,-,-
"2,229",The First Day of Winter,"$4,109",-,-,"$4,109",100%
"2,230",Un Diá más,"$4,080",-,-,"$4,080",100%
"2,231",Ashes and Blood 2009 Re-release,"$4,065",-,-,"$4,065",100%
"2,232",Within Limits,"$4,043",-,-,"$4,043",100%
"2,233",José Ignacio,"$4,013",-,-,"$4,013",100%
"2,234",The Night of the Iguana 2009 Re-release,"$3,942",-,-,"$3,942",100%
"2,235",Yasukuni,"$3,923",-,-,"$3,923",100%
"2,236",Dying or Feeling Better 2009 Re-release,"$3,913",-,-,"$3,913",100%
"2,237",Vennila Kabadi Kuzhu,"$3,896",-,-,"$3,896",100%
"2,238",Rule of the Fists,"$3,827",-,-,"$3,827",100%
"2,239",Nothing Sacred,"$3,765",-,-,"$3,765",100%
"2,240",Zuoz,"$3,704",-,-,"$3,704",100%
"2,241",The Pit and the Pendulum,"$3,679",-,-,"$3,679",100%
"2,242",Sannhetsjegeren - historien om Tore Sandberg og Fritz Moen,"$3,607",-,-,"$3,607",100%
"2,243",Patitiva,"$3,603",-,-,"$3,603",100%
"2,244",Bouzkachi: The Chant of Steppes,"$3,594",-,-,"$3,594",100%
"2,245",Mummies: Secrets of the Pharaohs,"$3,547",-,-,"$3,547",100%
"2,246",A Ilha Da Morte,"$3,546",-,-,"$3,546",100%
"2,247",Potato Symphony,"$3,520",-,-,"$3,520",100%
"2,248",Angel and the Weightlifter,"$3,518",-,-,"$3,518",100%
"2,249",Death of a Ghost Hunter,"$3,490","$3,490",100%,-,-
"2,250",The Princess Bride 2009 Re-release,"$3,478",-,-,"$3,478",100%
"2,251",No Popcorn on the Floor,"$3,448",-,-,"$3,448",100%
"2,252",The Mark of Zorro,"$3,424",-,-,"$3,424",100%
"2,253",Strawberry and Chocolate 2009 Re-release,"$3,382",-,-,"$3,382",100%
"2,254",Los ojos de Ariana,"$3,371",-,-,"$3,371",100%
"2,255",Matador 2009 Re-release,"$3,366",-,-,"$3,366",100%
"2,256",Derek,"$3,359",-,-,"$3,359",100%
"2,257",American Fork,"$3,359","$3,359",100%,-,-
"2,258",Combalimon,"$3,334",-,-,"$3,334",100%
"2,259",El carnaval de Sodoma,"$3,304",-,-,"$3,304",100%
"2,260",Visitor Q 2009 Re-release,"$3,281",-,-,"$3,281",100%
"2,261",Nights of Cabiria 2009 Re-release,"$3,274",-,-,"$3,274",100%
"2,262",Devil Girl,"$3,244","$3,244",100%,-,-
"2,263",Gooby,"$3,234","$3,234",100%,-,-
"2,264",The Race,"$3,234",-,-,"$3,234",100%
"2,265",Indie Forum 2009,"$3,226",-,-,"$3,226",100%
"2,266",Exhausted,"$3,215",-,-,"$3,215",100%
"2,267",uMalusi,"$3,202",-,-,"$3,202",100%
"2,268",Hommage a la Warner,"$3,121",-,-,"$3,121",100%
"2,269",Ander,"$3,079",-,-,"$3,079",100%
"2,270",Disco and Atomic War,"$3,077",-,-,"$3,077",100%
"2,271",Song of Love: Jean Cocteau & Jean Genet Special,"$3,046",-,-,"$3,046",100%
"2,272",Dall'altra parte del mare,"$2,945",-,-,"$2,945",100%
"2,273",The Parallax View 2009 Re-release,"$2,942",-,-,"$2,942",100%
"2,274",Zill-E-Shah,"$2,941",-,-,"$2,941",100%
"2,275",The Chifleys of Busby Street,"$2,941",-,-,"$2,941",100%
"2,276",Nient'altro che noi,"$2,870",-,-,"$2,870",100%
"2,277",Legami di sangue,"$2,858",-,-,"$2,858",100%
"2,278",I Want to Live as a Fisherman,"$2,783",-,-,"$2,783",100%
"2,279",The Blue Tooth Virgin,"$2,762","$2,762",100%,-,-
"2,280",Prehod,"$2,749",-,-,"$2,749",100%
"2,281",Como Fazer Um Filme de Amor,"$2,748",-,-,"$2,748",100%
"2,282",Three Moments,"$2,738",-,-,"$2,738",100%
"2,283",The Snow-White Syndrome,"$2,714",-,-,"$2,714",100%
"2,284",Intervention 2009 Re-release,"$2,701",-,-,"$2,701",100%
"2,285",Harsh Times 2009 Re-release,"$2,670",-,-,"$2,670",100%
"2,286",Le pays à l'envers,"$2,662",-,-,"$2,662",100%
"2,287",Nord-Paradis,"$2,625",-,-,"$2,625",100%
"2,288",Maria Venera,"$2,608",-,-,"$2,608",100%
"2,289",The Tango Singer,"$2,549",-,-,"$2,549",100%
"2,290",Duel,"$2,544",-,-,"$2,544",100%
"2,291",New York City Serenade,"$2,509",-,-,"$2,509",100%
"2,292",Miguel N. El Hombre Detras del Secuestro de Londsdale,"$2,506",-,-,"$2,506",100%
"2,293",Minor Freedoms,"$2,497",-,-,"$2,497",100%
"2,294",Carol I,"$2,493",-,-,"$2,493",100%
"2,295",The Day After,"$2,468",-,-,"$2,468",100%
"2,296",La Receta,"$2,455",-,-,"$2,455",100%
"2,297",Torch Song Trilogy 2009 Re-release,"$2,453",-,-,"$2,453",100%
"2,298",Fuck 2009 Re-release,"$2,451",-,-,"$2,451",100%
"2,299",Tonky y Otros Amigos,"$2,399",-,-,"$2,399",100%
"2,300",Eiga de tôjô! Tamagotchi dokidoki! Uchû no maigotchi?! 2009 Re-release,"$2,374",-,-,"$2,374",100%
"2,301",The Village Barbershop,"$2,359","$2,359",100%,-,-
"2,302",Expérience africaine,"$2,342",-,-,"$2,342",100%
"2,303",Puccini and the Girl,"$2,334",-,-,"$2,334",100%
"2,304",The Hide,"$2,313",-,-,"$2,313",100%
"2,305",Who Killed Nancy?,"$2,294",-,-,"$2,294",100%
"2,306",Episode 3: 'Enjoy Poverty',"$2,217",-,-,"$2,217",100%
"2,307",Manda Bala (Send a Bullet) 2009 Re-release,"$2,120",-,-,"$2,120",100%
"2,308",The Bug Trainer,"$2,104",-,-,"$2,104",100%
"2,309",Your Friend,"$2,098",-,-,"$2,098",100%
"2,310",The Herb of the Rat,"$2,077",-,-,"$2,077",100%
"2,311",Hannah Takes the Stairs 2009 Re-release,"$2,054",-,-,"$2,054",100%
"2,312",Hospital Obrero,"$2,037",-,-,"$2,037",100%
"2,313",Bertrand beulrie Bert,"$2,029",-,-,"$2,029",100%
"2,314",The Bad and the Beautiful,"$2,025",-,-,"$2,025",100%
"2,315",My Dearest Love,"$2,020",-,-,"$2,020",100%
"2,316",A Dream Comes True,"$2,001",-,-,"$2,001",100%
"2,317",Les brebis font de la résistance,"$1,986",-,-,"$1,986",100%
"2,318",Kus Lumi On?,"$1,986",-,-,"$1,986",100%
"2,319",Into the Shadows,"$1,978",-,-,"$1,978",100%
"2,320",Sikandar,"$1,954","$1,954",100%,-,-
"2,321",Karaoke,"$1,943",-,-,"$1,943",100%
"2,322",Crossing the Dust,"$1,928",-,-,"$1,928",100%
"2,323",Shuttle,"$1,925","$1,925",100%,-,-
"2,324",Faut que ça danse! 2009 Re-release,"$1,892",-,-,"$1,892",100%
"2,325",Cilantro y perejil,"$1,887",-,-,"$1,887",100%
"2,326",Lunnye polyany,"$1,879",-,-,"$1,879",100%
"2,327",Un homme perdu 2009 Re-release,"$1,863",-,-,"$1,863",100%
"2,328",Indie-AniFest 2009,"$1,851",-,-,"$1,851",100%
"2,329",Bollywood Hero,"$1,850",-,-,"$1,850",100%
"2,330",Back to Fortin Olmos,"$1,820",-,-,"$1,820",100%
"2,331",O secundã de viatã,"$1,812",-,-,"$1,812",100%
"2,332",The Canyon,"$1,785","$1,785",100%,-,-
"2,333",Ghosted,"$1,780","$1,780",100%,-,-
"2,334",Lishuangliang,"$1,742",-,-,"$1,742",100%
"2,335",Kes,"$1,741",-,-,"$1,741",100%
"2,336",Der Yalu fließt,"$1,725",-,-,"$1,725",100%
"2,337",Wake of Death 2009 Re-release,"$1,674",-,-,"$1,674",100%
"2,338",I Really Hate My Job 2009 Re-release,"$1,628",-,-,"$1,628",100%
"2,339",Brick Lane 2009 Re-release,"$1,598",-,-,"$1,598",100%
"2,340",Links,"$1,588",-,-,"$1,588",100%
"2,341",The Hessen Conspiracy,"$1,569",-,-,"$1,569",100%
"2,342",Kisaan,"$1,569",-,-,"$1,569",100%
"2,343",A Farewell to Hemingway,"$1,563",-,-,"$1,563",100%
"2,344",Salvation,"$1,553",-,-,"$1,553",100%
"2,345",Kutenimai,"$1,541",-,-,"$1,541",100%
"2,346",Nos désirs font désordre,"$1,524",-,-,"$1,524",100%
"2,347",The Restless 2009 Re-release,"$1,524",-,-,"$1,524",100%
"2,348",Mouth to Mouth 2009 Re-release,"$1,501",-,-,"$1,501",100%
"2,349",El Crimen Perfecto (The Perfect Crime) 2009 Re-release,"$1,435",-,-,"$1,435",100%
"2,350",The Message,"$1,433",-,-,"$1,433",100%
"2,351",Manji,"$1,432",-,-,"$1,432",100%
"2,352",Traveling with Yoshitomo Nara 2009 Re-release,"$1,405",-,-,"$1,405",100%
"2,353",All Is Forgiven,"$1,356",-,-,"$1,356",100%
"2,354",Anabazys,"$1,355",-,-,"$1,355",100%
"2,355",Wolfsbergen 2009 Re-release,"$1,350",-,-,"$1,350",100%
"2,356",2009 Korea Movie Easter,"$1,346",-,-,"$1,346",100%
"2,357",Film Ist. A Girl & a Gun,"$1,344",-,-,"$1,344",100%
"2,358",The Bloodettes,"$1,341",-,-,"$1,341",100%
"2,359",Tous les hommes sont des romans,"$1,334",-,-,"$1,334",100%
"2,360",America Betrayed,"$1,311","$1,311",100%,-,-
"2,361",Strange Culture,"$1,305",-,-,"$1,305",100%
"2,362",The Room Nearby,"$1,269",-,-,"$1,269",100%
"2,363",Munyurangabo 2009 Re-release,"$1,245",-,-,"$1,245",100%
"2,364",After the Banquet,"$1,240",-,-,"$1,240",100%
"2,365",Cow-Boy 2009 Re-release,"$1,212",-,-,"$1,212",100%
"2,366",Pororo the Little Penguin,"$1,204",-,-,"$1,204",100%
"2,367",The Pot,"$1,201",-,-,"$1,201",100%
"2,368",Clerks II 2009 Re-release,"$1,199",-,-,"$1,199",100%
"2,369",French for Beginners 2009 Re-release,"$1,181",-,-,"$1,181",100%
"2,370",France Movies Eccentricity,"$1,143",-,-,"$1,143",100%
"2,371",The Little Penguin Pororo Special Exhibition 2,"$1,139",-,-,"$1,139",100%
